mal_id,title,title_english,type,source,episodes,status,airing,rating,score,scored_by,rank,popularity,members,favorites,synopsis,year,genres,studios,url
1033,Sennen Joyuu,Millennium Actress,Movie,Original,1.0,Finished Airing,False,PG-13 - Teens 13 or older,8.24,94451,372.0,1323,208731,2977,"At the turn of the millennium, Ginei Studio's dilapidated buildings are set to be demolished. Ex-employee and filmmaker Genya Tachibana decides to honor this occasion with a commemorative documentary about the company's star actress: Chiyoko Fujiwara, the reclusive sweetheart of Shouwa Era cinema. Having finally obtained permission to interview the retired starlet, an enamored Genya drags along cynical cameraman Kyouji Ida to meet her, ready to put his lifelong idol back in the spotlight once more.

Hidden in this secluded mountain retreat is a thousand years of history condensed into one lifetime, waiting to be narrated. Chiyoko's recollections take them on an illusionary journey through Japanese cinematic history that transcends the boundaries of reality; the saga of her acting career intertwines with her filmography, the actors in her life blend seamlessly with the characters on screen, and the present melds with the past. Though the actress may have retired at the height of her career 30 years ago, the curtain on her life's stage has yet to fall.

[Written by MAL Rewrite]",,"Action, Adventure, Award Winning, Drama, Fantasy, Romance",Madhouse,https://myanimelist.net/anime/1033/Sennen_Joyuu
31812,Kuroshitsuji Movie: Book of the Atlantic,Black Butler: Book of the Atlantic,Movie,Manga,1.0,Finished Airing,False,R - 17+ (violence & profanity),8.24,104277,384.0,1236,224489,1660,"The young Earl Ciel Phantomhive—the Queen's Guard Dog—is once again called to investigate seemingly supernatural phenomena when news of miraculous resurrections begins to surface in Victorian London. Along with Sebastian Michaelis, his demon butler, they board the luxury cruise liner Campania to investigate rumors of the Aurora Society—a medical organization suspected of experimenting on the dead.

Grim reapers begin to appear on the ship, and it becomes apparent that the ship is about to be overrun with the undead as a devious plan is put into motion. Ciel and Sebastian must now uncover the secrets that lie behind the Aurora Society's phoenix symbol, and with the help of some old acquaintances, return the undead to their coffins or share a watery grave.

[Written by MAL Rewrite]",,"Action, Mystery, Supernatural",A-1 Pictures,https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic
329,Planetes,Planetes,TV,Manga,26.0,Finished Airing,False,PG-13 - Teens 13 or older,8.24,82747,385.0,998,278322,4100,"In 2075, space travel is no longer just a dream, but an everyday reality for mankind. Advancements in science and technology have led to the colonization of the moon, the commercialization of outer space, and the formation of large space corporations. Ai Tanabe, an upbeat woman whose interests lie in the cosmos, joins Technora Corporation as a member of their Debris Section, a department dedicated to the removal of dangerous space junk between the orbits of the Earth and Moon.

However, Ai soon discovers how unappreciated her job is. As the laughingstock of Technora, the Debris Section is severely understaffed, poorly funded, and is forced to use a dilapidated spaceship nicknamed the ""Toy Box"" for debris retrieval. Undeterred, Ai perseveres and gradually becomes acquainted with the strange personalities that make up the Debris Section's staff, such as the bumbling but good-natured chief clerk Philippe Myers; the mysterious and tight-lipped temp worker Edelgard Rivera; and the hotheaded and passionate Hachirouta Hoshino, who longs for a spaceship to call his own.

Planetes is an unconventional sci-fi series that portrays the vastness of space as a backdrop for the personal lives of ordinary people—people who may have been born on Earth, but whose hopes and dreams lie amongst the stars.

[Written by MAL Rewrite]",2003.0,"Award Winning, Drama, Romance, Sci-Fi",Sunrise,https://myanimelist.net/anime/329/Planetes
50594,Suzume no Tojimari,Suzume,Movie,Original,1.0,Finished Airing,False,PG-13 - Teens 13 or older,8.24,273483,376.0,517,492506,5421,"On her way to school one day, Suzume Iwato stumbles upon Souta Munakata, a young man searching for abandoned areas. The high school girl directs Souta to a nearby ruin, but out of pure curiosity, she herself decides to head to the same destination.

Once there, Suzume discovers an isolated door with a dreamlike universe lying beyond it—a place that she can see and feel, but not enter. A strange stone rests on the ground nearby, but it turns into a cat-like creature and scurries away when Suzume lifts it. Suddenly afraid, she heads back toward her school, not realizing that her act of leaving the door open will have consequences.

With the ""keystone"" released, the evil within the other universe can now freely escape and wreak havoc throughout Japan. Intending to correct her dangerous mistake, Suzume joins Souta—whose true goal is to prevent evil from festering—in finding and locking all open doors before the country is destroyed.

[Written by MAL Rewrite]",,"Adventure, Supernatural",CoMix Wave Films,https://myanimelist.net/anime/50594/Suzume_no_Tojimari
45577,IDOLiSH7 Third Beat!,IDOLISH7 Third BEAT!,TV,Game,13.0,Finished Airing,False,PG-13 - Teens 13 or older,8.24,9220,380.0,4848,26767,415,"Nearing their first debut anniversary and with their popularity still on the rise, IDOLiSH7 set a date for a live tour to express their gratitude toward their fans. Meanwhile, the Black or White event draws closer—and as the previous year's winners—the group must prepare to take on the challengers. Looking to solidify their reputation in the world of idols, IDOLiSH7 are determined to come out victorious and settle the score once and for all with their rival, TRIGGER.

While working around their packed schedules, IDOLiSH7, TRIGGER, and Re:vale meet powerful figures in the entertainment industry. In the midst of the hectic period, some members catch wind of a scandalous rumor regarding IDOLiSH7. As the members of IDOLiSH7 begin to worry about their image, their bonds are put to the test, all while a spiteful figure begins to carry out a certain plan behind the scenes.

[Written by MAL Rewrite]",2021.0,Drama,TROYCA,https://myanimelist.net/anime/45577/IDOLiSH7_Third_Beat
35838,Shoujo Shuumatsu Ryokou,Girls' Last Tour,TV,Web manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,8.24,149864,374.0,674,397346,8529,"Amid the desolate remains of a once-thriving city, only the rumbling of a motorbike breaks the cold winter silence. Its riders, Chito and Yuuri, are the last survivors in the war-torn city. Scavenging old military sites for food and parts, the two girls explore the wastelands and speculate about the old world to pass the time. Chito and Yuuri each occasionally struggle with the looming solitude, but when they have each other, sharing the weight of being two of the last humans becomes a bit more bearable. Between Yuuri's clumsy excitement and Chito's calm composure, their dark days get a little brighter with shooting practice, new books, and snowball fights on the frozen battlefield.

Among a scenery of barren landscapes and deserted buildings, Shoujo Shuumatsu Ryokou tells the uplifting tale of two girls and their quest to find hope in a bleak and dying world.

[Written by MAL Rewrite]",2017.0,"Adventure, Mystery, Sci-Fi, Slice of Life",White Fox,https://myanimelist.net/anime/35838/Shoujo_Shuumatsu_Ryokou
34036,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,Detective Conan: Episode One - The Great Detective Turned Small,TV Special,Manga,1.0,Finished Airing,False,PG-13 - Teens 13 or older,8.24,16499,384.0,4334,34380,67,"The ""real"" episode 1 of Meitantei Conan written by the Mangaka Gosho Aoyama.",,"Adventure, Comedy, Mystery",TMS Entertainment,https://myanimelist.net/anime/34036/Meitantei_Conan__Episode_One_-_Chiisaku_Natta_Meitantei
31240,Re:Zero kara Hajimeru Isekai Seikatsu,Re:ZERO -Starting Life in Another World-,TV,Light novel,25.0,Finished Airing,False,R - 17+ (violence & profanity),8.24,1551155,371.0,23,2429879,75115,"When Subaru Natsuki leaves the convenience store, the last thing he expects is to be wrenched from his everyday life and dropped into a fantasy world. Things are not looking good for the bewildered teenager; however, not long after his arrival, he is attacked by some thugs. Armed with only a bag of groceries and a now useless cell phone, he is quickly beaten to a pulp. Fortunately, a mysterious beauty named Satella, in hot pursuit after the one who stole her insignia, happens upon Subaru and saves him. In order to thank the honest and kindhearted girl, Subaru offers to help in her search, and later that night, he even finds the whereabouts of that which she seeks. But unbeknownst to them, a much darker force stalks the pair from the shadows, and just minutes after locating the insignia, Subaru and Satella are brutally murdered.

However, Subaru immediately reawakens to a familiar scene—confronted by the same group of thugs, meeting Satella all over again—the enigma deepens as history inexplicably repeats itself.

[Written by MAL Rewrite]",2016.0,"Drama, Fantasy, Suspense",White Fox,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu
55825,Jigokuraku 2nd Season,Hell's Paradise Season 2,TV,Manga,12.0,Currently Airing,True,R - 17+ (violence & profanity),8.23,30118,386.0,906,308946,2572,"Seeking the key to the elixir of immortality, the group arrives at the fortress of the island's monstrous ruler, the ""Tensen."" To survive and escape the island, cooperation becomes essential—regardless of whether one is a condemned criminal or an executioner.

Meanwhile, the shogunate orders additional landings on the island of the Immortal Realm, led by Shugen Yamada Asayemon. Among them are the Ishigakure clan, who share a past with Gabimaru.

Desperate to find the elixir and escape the island, Gabimaru and his companions face the Tensen in a battle that escalates into an all-out confrontation between humans and immortals!

(Source: Twin Engine, edited)",2026.0,"Action, Adventure, Supernatural",MAPPA,https://myanimelist.net/anime/55825/Jigokuraku_2nd_Season
37055,Youjo Senki Movie,Saga of Tanya the Evil: The Movie,Movie,Light novel,1.0,Finished Airing,False,R - 17+ (violence & profanity),8.23,173117,393.0,855,324811,1249,"With its armies sweeping across the continent, the Empire seems unstoppable. After securing victory over the remnants of the Republic's army, the Empire's ultimate victory is finally within reach. However, dark clouds are gathering in the East. The communist-led Russy Federation is mustering troops on its western border, preparing to enter the war. Supported by a detachment of Allied volunteer magicians—among whom is Mary Sioux, the daughter of a soldier killed by Tanya von Degurechaff—the Federation is determined to spread the communist creed and bring the Empire to its knees.

Meanwhile, Tanya and her battalion return to the imperial capital from the southern front. Upon their arrival, they are tasked with investigating troop movements on the border with the Federation. Any escalation of violence at this point may lead to new conflicts, plunging the world into a devastating global war.

Will the Empire eventually emerge victorious from its struggle, or will it crumble in the face of superior enemies and radically different ideologies?

[Written by MAL Rewrite]",,"Action, Fantasy",Nut,https://myanimelist.net/anime/37055/Youjo_Senki_Movie
